FREQ,REF_AREA,MEASURE,ACTIVITY,STRI_TYPE,OBS_VALUE,TIME_PERIOD
A,TUR,CLAS1_6,_Z,DIGITAL,.0793499052524567,2019
A,TUR,CLAS1_7,_Z,DIGITAL,.0424747355282307,2019
A,TUR,CLAS1_8,_Z,DIGITAL,.0368068851530552,2019
A,TUR,CLAS1_9,_Z,DIGITAL,0,2019
A,TUR,STRI,_Z,DIGITAL,.2025402784347534,2019
A,UGA,CLAS1_10,_Z,DIGITAL,.021954383701086,2019
A,UGA,CLAS1_6,_Z,DIGITAL,.0396749526262283,2019
A,UGA,CLAS1_7,_Z,DIGITAL,0,2019
A,UGA,CLAS1_8,_Z,DIGITAL,0,2019
A,UGA,CLAS1_9,_Z,DIGITAL,.0432941801846027,2019
A,UGA,STRI,_Z,DIGITAL,.1049235165119171,2019
A,URY,CLAS1_10,_Z,DIGITAL,0,2019
A,URY,CLAS1_6,_Z,DIGITAL,.23804971575737,2019
A,URY,CLAS1_7,_Z,DIGITAL,.0212373677641153,2019
A,URY,CLAS1_8,_Z,DIGITAL,.0184034425765276,2019
A,URY,CLAS1_9,_Z,DIGITAL,0,2019
A,URY,STRI,_Z,DIGITAL,.2776905298233032,2019
A,USA,CLAS1_10,_Z,DIGITAL,0,2019
A,USA,CLAS1_6,_Z,DIGITAL,.0396749526262283,2019
A,USA,CLAS1_7,_Z,DIGITAL,.0212373677641153,2019
A,USA,CLAS1_8,_Z,DIGITAL,0,2019
A,USA,CLAS1_9,_Z,DIGITAL,0,2019
A,USA,STRI,_Z,DIGITAL,.0609123185276985,2019
A,VNM,CLAS1_10,_Z,DIGITAL,.0878175348043442,2019
A,VNM,CLAS1_6,_Z,DIGITAL,.0396749526262283,2019
A,VNM,CLAS1_7,_Z,DIGITAL,.0212373677641153,2019
A,VNM,CLAS1_8,_Z,DIGITAL,.0184034425765276,2019
A,VNM,CLAS1_9,_Z,DIGITAL,0,2019
A,VNM,STRI,_Z,DIGITAL,.1671333014965057,2019
A,VUT,CLAS1_10,_Z,DIGITAL,.021954383701086,2019
A,VUT,CLAS1_6,_Z,DIGITAL,.0793499052524567,2019
A,VUT,CLAS1_7,_Z,DIGITAL,.0424747355282307,2019
A,VUT,CLAS1_8,_Z,DIGITAL,0,2019
A,VUT,CLAS1_9,_Z,DIGITAL,.0432941801846027,2019
A,VUT,STRI,_Z,DIGITAL,.1870732009410858,2019
A,XKV,CLAS1_10,_Z,DIGITAL,0,2019
A,XKV,CLAS1_6,_Z,DIGITAL,.0396749526262283,2019
A,XKV,CLAS1_7,_Z,DIGITAL,.0212373677641153,2019
A,XKV,CLAS1_8,_Z,DIGITAL,0,2019
A,XKV,CLAS1_9,_Z,DIGITAL,0,2019
A,XKV,STRI,_Z,DIGITAL,.0609123185276985,2019
A,ZAF,CLAS1_10,_Z,DIGITAL,0,2019
A,ZAF,CLAS1_6,_Z,DIGITAL,.23804971575737,2019
A,ZAF,CLAS1_7,_Z,DIGITAL,.0424747355282307,2019
A,ZAF,CLAS1_8,_Z,DIGITAL,0,2019
A,ZAF,CLAS1_9,_Z,DIGITAL,.0216470900923014,2019
A,ZAF,STRI,_Z,DIGITAL,.3021715581417084,2019
A,ZMB,CLAS1_10,_Z,DIGITAL,.0439087674021721,2019
A,ZMB,CLAS1_6,_Z,DIGITAL,.0793499052524567,2019
A,ZMB,CLAS1_7,_Z,DIGITAL,.0424747355282307,2019
A,ZMB,CLAS1_8,_Z,DIGITAL,.0184034425765276,2019
A,ZMB,CLAS1_9,_Z,DIGITAL,.0432941801846027,2019
A,ZMB,STRI,_Z,DIGITAL,.2274310290813446,2019
A,ZWE,CLAS1_10,_Z,DIGITAL,.1097719185054302,2019
A,ZWE,CLAS1_6,_Z,DIGITAL,.3967495262622833,2019
A,ZWE,CLAS1_7,_Z,DIGITAL,.063712103292346,2019
A,ZWE,CLAS1_8,_Z,DIGITAL,.0368068851530552,2019
A,ZWE,CLAS1_9,_Z,DIGITAL,.0216470900923014,2019
A,ZWE,STRI,_Z,DIGITAL,.6286875009536743,2019
A,ALB,CLAS1_10,_Z,DIGITAL,0,2020
A,ALB,CLAS1_6,_Z,DIGITAL,.0396749526262283,2020
A,ALB,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,ALB,CLAS1_8,_Z,DIGITAL,0,2020
A,ALB,CLAS1_9,_Z,DIGITAL,0,2020
A,ALB,STRI,_Z,DIGITAL,.0609123185276985,2020
A,ARG,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,ARG,CLAS1_6,_Z,DIGITAL,.23804971575737,2020
A,ARG,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,ARG,CLAS1_8,_Z,DIGITAL,.0184034425765276,2020
A,ARG,CLAS1_9,_Z,DIGITAL,0,2020
A,ARG,STRI,_Z,DIGITAL,.2996449172496796,2020
A,AUS,CLAS1_10,_Z,DIGITAL,0,2020
A,AUS,CLAS1_6,_Z,DIGITAL,0,2020
A,AUS,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,AUS,CLAS1_8,_Z,DIGITAL,0,2020
A,AUS,CLAS1_9,_Z,DIGITAL,0,2020
A,AUS,STRI,_Z,DIGITAL,.0212373677641153,2020
A,AUT,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,AUT,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,AUT,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,AUT,CLAS1_8,_Z,DIGITAL,0,2020
A,AUT,CLAS1_9,_Z,DIGITAL,0,2020
A,AUT,STRI,_Z,DIGITAL,.1622166186571121,2020
A,BEL,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,BEL,CLAS1_6,_Z,DIGITAL,.0793499052524567,2020
A,BEL,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,BEL,CLAS1_8,_Z,DIGITAL,0,2020
A,BEL,CLAS1_9,_Z,DIGITAL,0,2020
A,BEL,STRI,_Z,DIGITAL,.1225416511297226,2020
A,BEN,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,BEN,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,BEN,CLAS1_7,_Z,DIGITAL,0,2020
A,BEN,CLAS1_8,_Z,DIGITAL,.0184034425765276,2020
A,BEN,CLAS1_9,_Z,DIGITAL,0,2020
A,BEN,STRI,_Z,DIGITAL,.1593826860189438,2020
A,BIH,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,BIH,CLAS1_6,_Z,DIGITAL,.3173996210098267,2020
A,BIH,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,BIH,CLAS1_8,_Z,DIGITAL,0,2020
A,BIH,CLAS1_9,_Z,DIGITAL,0,2020
A,BIH,STRI,_Z,DIGITAL,.3605913817882538,2020
A,BOL,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,BOL,CLAS1_6,_Z,DIGITAL,.23804971575737,2020
A,BOL,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,BOL,CLAS1_8,_Z,DIGITAL,0,2020
A,BOL,CLAS1_9,_Z,DIGITAL,0,2020
A,BOL,STRI,_Z,DIGITAL,.2812414765357971,2020
A,BRA,CLAS1_10,_Z,DIGITAL,0,2020
A,BRA,CLAS1_6,_Z,DIGITAL,.0793499052524567,2020
A,BRA,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,BRA,CLAS1_8,_Z,DIGITAL,0,2020
A,BRA,CLAS1_9,_Z,DIGITAL,.0216470900923014,2020
A,BRA,STRI,_Z,DIGITAL,.1434717327356339,2020
A,BRN,CLAS1_10,_Z,DIGITAL,.1097719185054302,2020
A,BRN,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,BRN,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,BRN,CLAS1_8,_Z,DIGITAL,0,2020
A,BRN,CLAS1_9,_Z,DIGITAL,0,2020
A,BRN,STRI,_Z,DIGITAL,.2712714970111847,2020
A,CAN,CLAS1_10,_Z,DIGITAL,0,2020
A,CAN,CLAS1_6,_Z,DIGITAL,0,2020
A,CAN,CLAS1_7,_Z,DIGITAL,0,2020
A,CAN,CLAS1_8,_Z,DIGITAL,0,2020
A,CAN,CLAS1_9,_Z,DIGITAL,0,2020
A,CAN,STRI,_Z,DIGITAL,0,2020
A,CHE,CLAS1_10,_Z,DIGITAL,0,2020
A,CHE,CLAS1_6,_Z,DIGITAL,0,2020
A,CHE,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,CHE,CLAS1_8,_Z,DIGITAL,0,2020
A,CHE,CLAS1_9,_Z,DIGITAL,0,2020
A,CHE,STRI,_Z,DIGITAL,.0212373677641153,2020
A,CHL,CLAS1_10,_Z,DIGITAL,0,2020
A,CHL,CLAS1_6,_Z,DIGITAL,.1983747631311417,2020
A,CHL,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,CHL,CLAS1_8,_Z,DIGITAL,0,2020
A,CHL,CLAS1_9,_Z,DIGITAL,.0216470900923014,2020
A,CHL,STRI,_Z,DIGITAL,.2624965906143188,2020
A,CHN,CLAS1_10,_Z,DIGITAL,.0878175348043442,2020
A,CHN,CLAS1_6,_Z,DIGITAL,.1983747631311417,2020
A,CHN,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,CHN,CLAS1_8,_Z,DIGITAL,.0184034425765276,2020
A,CHN,CLAS1_9,_Z,DIGITAL,0,2020
A,CHN,STRI,_Z,DIGITAL,.3470704555511475,2020
A,CMR,CLAS1_10,_Z,DIGITAL,.1097719185054302,2020
A,CMR,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,CMR,CLAS1_7,_Z,DIGITAL,0,2020
A,CMR,CLAS1_8,_Z,DIGITAL,.0184034425765276,2020
A,CMR,CLAS1_9,_Z,DIGITAL,.0216470900923014,2020
A,CMR,STRI,_Z,DIGITAL,.2688473165035248,2020
A,COL,CLAS1_10,_Z,DIGITAL,0,2020
A,COL,CLAS1_6,_Z,DIGITAL,.23804971575737,2020
A,COL,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,COL,CLAS1_8,_Z,DIGITAL,0,2020
A,COL,CLAS1_9,_Z,DIGITAL,0,2020
A,COL,STRI,_Z,DIGITAL,.2592870891094208,2020
A,CRI,CLAS1_10,_Z,DIGITAL,0,2020
A,CRI,CLAS1_6,_Z,DIGITAL,0,2020
A,CRI,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,CRI,CLAS1_8,_Z,DIGITAL,0,2020
A,CRI,CLAS1_9,_Z,DIGITAL,0,2020
A,CRI,STRI,_Z,DIGITAL,.0424747355282307,2020
A,CZE,CLAS1_10,_Z,DIGITAL,.0439087674021721,2020
A,CZE,CLAS1_6,_Z,DIGITAL,.0396749526262283,2020
A,CZE,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,CZE,CLAS1_8,_Z,DIGITAL,.0184034425765276,2020
A,CZE,CLAS1_9,_Z,DIGITAL,0,2020
A,CZE,STRI,_Z,DIGITAL,.1232245266437531,2020
A,DEU,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,DEU,CLAS1_6,_Z,DIGITAL,.0396749526262283,2020
A,DEU,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,DEU,CLAS1_8,_Z,DIGITAL,0,2020
A,DEU,CLAS1_9,_Z,DIGITAL,0,2020
A,DEU,STRI,_Z,DIGITAL,.104104071855545,2020
A,DNK,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,DNK,CLAS1_6,_Z,DIGITAL,0,2020
A,DNK,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,DNK,CLAS1_8,_Z,DIGITAL,0,2020
A,DNK,CLAS1_9,_Z,DIGITAL,0,2020
A,DNK,STRI,_Z,DIGITAL,.0644291192293167,2020
A,DOM,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,DOM,CLAS1_6,_Z,DIGITAL,0,2020
A,DOM,CLAS1_7,_Z,DIGITAL,0,2020
A,DOM,CLAS1_8,_Z,DIGITAL,.0184034425765276,2020
A,DOM,CLAS1_9,_Z,DIGITAL,0,2020
A,DOM,STRI,_Z,DIGITAL,.0403578281402588,2020
A,ECU,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,ECU,CLAS1_6,_Z,DIGITAL,0,2020
A,ECU,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,ECU,CLAS1_8,_Z,DIGITAL,0,2020
A,ECU,CLAS1_9,_Z,DIGITAL,0,2020
A,ECU,STRI,_Z,DIGITAL,.0431917533278465,2020
A,ESP,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,ESP,CLAS1_6,_Z,DIGITAL,.1586998105049133,2020
A,ESP,CLAS1_7,_Z,DIGITAL,0,2020
A,ESP,CLAS1_8,_Z,DIGITAL,0,2020
A,ESP,CLAS1_9,_Z,DIGITAL,0,2020
A,ESP,STRI,_Z,DIGITAL,.1806541979312897,2020
A,EST,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,EST,CLAS1_6,_Z,DIGITAL,0,2020
A,EST,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,EST,CLAS1_8,_Z,DIGITAL,0,2020
A,EST,CLAS1_9,_Z,DIGITAL,0,2020
A,EST,STRI,_Z,DIGITAL,.0431917533278465,2020
A,ETH,CLAS1_10,_Z,DIGITAL,.1317263022065163,2020
A,ETH,CLAS1_6,_Z,DIGITAL,.23804971575737,2020
A,ETH,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,ETH,CLAS1_8,_Z,DIGITAL,.0552103277295828,2020
A,ETH,CLAS1_9,_Z,DIGITAL,.0216470900923014,2020
A,ETH,STRI,_Z,DIGITAL,.4678708016872406,2020
A,FIN,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,FIN,CLAS1_6,_Z,DIGITAL,0,2020
A,FIN,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,FIN,CLAS1_8,_Z,DIGITAL,.0184034425765276,2020
A,FIN,CLAS1_9,_Z,DIGITAL,0,2020
A,FIN,STRI,_Z,DIGITAL,.061595194041729,2020
A,FRA,CLAS1_10,_Z,DIGITAL,.0439087674021721,2020
A,FRA,CLAS1_6,_Z,DIGITAL,0,2020
A,FRA,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,FRA,CLAS1_8,_Z,DIGITAL,.0184034425765276,2020
A,FRA,CLAS1_9,_Z,DIGITAL,0,2020
A,FRA,STRI,_Z,DIGITAL,.1047869473695755,2020
A,GBR,CLAS1_10,_Z,DIGITAL,0,2020
A,GBR,CLAS1_6,_Z,DIGITAL,0,2020
A,GBR,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,GBR,CLAS1_8,_Z,DIGITAL,0,2020
A,GBR,CLAS1_9,_Z,DIGITAL,0,2020
A,GBR,STRI,_Z,DIGITAL,.0212373677641153,2020
A,GMB,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,GMB,CLAS1_6,_Z,DIGITAL,.0793499052524567,2020
A,GMB,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,GMB,CLAS1_8,_Z,DIGITAL,.0184034425765276,2020
A,GMB,CLAS1_9,_Z,DIGITAL,0,2020
A,GMB,STRI,_Z,DIGITAL,.140945091843605,2020
A,GRC,CLAS1_10,_Z,DIGITAL,.0439087674021721,2020
A,GRC,CLAS1_6,_Z,DIGITAL,.0793499052524567,2020
A,GRC,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,GRC,CLAS1_8,_Z,DIGITAL,0,2020
A,GRC,CLAS1_9,_Z,DIGITAL,0,2020
A,GRC,STRI,_Z,DIGITAL,.1444960385560989,2020
A,GTM,CLAS1_10,_Z,DIGITAL,.0439087674021721,2020
A,GTM,CLAS1_6,_Z,DIGITAL,.0793499052524567,2020
A,GTM,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,GTM,CLAS1_8,_Z,DIGITAL,0,2020
A,GTM,CLAS1_9,_Z,DIGITAL,0,2020
A,GTM,STRI,_Z,DIGITAL,.1444960385560989,2020
A,HND,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,HND,CLAS1_6,_Z,DIGITAL,.0793499052524567,2020
A,HND,CLAS1_7,_Z,DIGITAL,0,2020
A,HND,CLAS1_8,_Z,DIGITAL,0,2020
A,HND,CLAS1_9,_Z,DIGITAL,0,2020
A,HND,STRI,_Z,DIGITAL,.101304292678833,2020
A,HUN,CLAS1_10,_Z,DIGITAL,.0439087674021721,2020
A,HUN,CLAS1_6,_Z,DIGITAL,.0396749526262283,2020
A,HUN,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,HUN,CLAS1_8,_Z,DIGITAL,0,2020
A,HUN,CLAS1_9,_Z,DIGITAL,0,2020
A,HUN,STRI,_Z,DIGITAL,.1260584592819214,2020
A,IDN,CLAS1_10,_Z,DIGITAL,.0658631511032581,2020
A,IDN,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,IDN,CLAS1_7,_Z,DIGITAL,.063712103292346,2020
A,IDN,CLAS1_8,_Z,DIGITAL,.0368068851530552,2020
A,IDN,CLAS1_9,_Z,DIGITAL,0,2020
A,IDN,STRI,_Z,DIGITAL,.2854070067405701,2020
A,IND,CLAS1_10,_Z,DIGITAL,.0658631511032581,2020
A,IND,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,IND,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,IND,CLAS1_8,_Z,DIGITAL,.0552103277295828,2020
A,IND,CLAS1_9,_Z,DIGITAL,0,2020
A,IND,STRI,_Z,DIGITAL,.2825730741024017,2020
A,IRL,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,IRL,CLAS1_6,_Z,DIGITAL,.0396749526262283,2020
A,IRL,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,IRL,CLAS1_8,_Z,DIGITAL,0,2020
A,IRL,CLAS1_9,_Z,DIGITAL,0,2020
A,IRL,STRI,_Z,DIGITAL,.0828666985034943,2020
A,ISL,CLAS1_10,_Z,DIGITAL,.0439087674021721,2020
A,ISL,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,ISL,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,ISL,CLAS1_8,_Z,DIGITAL,0,2020
A,ISL,CLAS1_9,_Z,DIGITAL,.0432941801846027,2020
A,ISL,STRI,_Z,DIGITAL,.2274651825428009,2020
A,ISR,CLAS1_10,_Z,DIGITAL,0,2020
A,ISR,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,ISR,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,ISR,CLAS1_8,_Z,DIGITAL,0,2020
A,ISR,CLAS1_9,_Z,DIGITAL,0,2020
A,ISR,STRI,_Z,DIGITAL,.1402622312307358,2020
A,ITA,CLAS1_10,_Z,DIGITAL,.0439087674021721,2020
A,ITA,CLAS1_6,_Z,DIGITAL,0,2020
A,ITA,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,ITA,CLAS1_8,_Z,DIGITAL,0,2020
A,ITA,CLAS1_9,_Z,DIGITAL,0,2020
A,ITA,STRI,_Z,DIGITAL,.0863835066556931,2020
A,JPN,CLAS1_10,_Z,DIGITAL,0,2020
A,JPN,CLAS1_6,_Z,DIGITAL,0,2020
A,JPN,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,JPN,CLAS1_8,_Z,DIGITAL,0,2020
A,JPN,CLAS1_9,_Z,DIGITAL,0,2020
A,JPN,STRI,_Z,DIGITAL,.0424747355282307,2020
A,KAZ,CLAS1_10,_Z,DIGITAL,.1097719185054302,2020
A,KAZ,CLAS1_6,_Z,DIGITAL,.357074573636055,2020
A,KAZ,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,KAZ,CLAS1_8,_Z,DIGITAL,.0184034425765276,2020
A,KAZ,CLAS1_9,_Z,DIGITAL,0,2020
A,KAZ,STRI,_Z,DIGITAL,.5277246832847595,2020
A,KEN,CLAS1_10,_Z,DIGITAL,.0878175348043442,2020
A,KEN,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,KEN,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,KEN,CLAS1_8,_Z,DIGITAL,0,2020
A,KEN,CLAS1_9,_Z,DIGITAL,0,2020
A,KEN,STRI,_Z,DIGITAL,.22807976603508,2020
A,KHM,CLAS1_10,_Z,DIGITAL,.0878175348043442,2020
A,KHM,CLAS1_6,_Z,DIGITAL,.23804971575737,2020
A,KHM,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,KHM,CLAS1_8,_Z,DIGITAL,.0368068851530552,2020
A,KHM,CLAS1_9,_Z,DIGITAL,0,2020
A,KHM,STRI,_Z,DIGITAL,.4051488637924194,2020
A,KOR,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,KOR,CLAS1_6,_Z,DIGITAL,.0396749526262283,2020
A,KOR,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,KOR,CLAS1_8,_Z,DIGITAL,0,2020
A,KOR,CLAS1_9,_Z,DIGITAL,0,2020
A,KOR,STRI,_Z,DIGITAL,.0828666985034943,2020
A,LAO,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,LAO,CLAS1_6,_Z,DIGITAL,.4364244788885117,2020
A,LAO,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,LAO,CLAS1_8,_Z,DIGITAL,.0368068851530552,2020
A,LAO,CLAS1_9,_Z,DIGITAL,.0216470900923014,2020
A,LAO,STRI,_Z,DIGITAL,.5380702018737793,2020
A,LSO,CLAS1_10,_Z,DIGITAL,.0658631511032581,2020
A,LSO,CLAS1_6,_Z,DIGITAL,0,2020
A,LSO,CLAS1_7,_Z,DIGITAL,.0849494710564613,2020
A,LSO,CLAS1_8,_Z,DIGITAL,.0368068851530552,2020
A,LSO,CLAS1_9,_Z,DIGITAL,.0216470900923014,2020
A,LSO,STRI,_Z,DIGITAL,.2092666029930115,2020
A,LTU,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,LTU,CLAS1_6,_Z,DIGITAL,0,2020
A,LTU,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,LTU,CLAS1_8,_Z,DIGITAL,0,2020
A,LTU,CLAS1_9,_Z,DIGITAL,0,2020
A,LTU,STRI,_Z,DIGITAL,.0644291192293167,2020
A,LUX,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,LUX,CLAS1_6,_Z,DIGITAL,0,2020
A,LUX,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,LUX,CLAS1_8,_Z,DIGITAL,0,2020
A,LUX,CLAS1_9,_Z,DIGITAL,0,2020
A,LUX,STRI,_Z,DIGITAL,.0431917533278465,2020
A,LVA,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,LVA,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,LVA,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,LVA,CLAS1_8,_Z,DIGITAL,0,2020
A,LVA,CLAS1_9,_Z,DIGITAL,0,2020
A,LVA,STRI,_Z,DIGITAL,.1834539771080017,2020
A,MDG,CLAS1_10,_Z,DIGITAL,0,2020
A,MDG,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,MDG,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,MDG,CLAS1_8,_Z,DIGITAL,.0368068851530552,2020
A,MDG,CLAS1_9,_Z,DIGITAL,0,2020
A,MDG,STRI,_Z,DIGITAL,.1983064711093903,2020
A,MEX,CLAS1_10,_Z,DIGITAL,0,2020
A,MEX,CLAS1_6,_Z,DIGITAL,.0396749526262283,2020
A,MEX,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,MEX,CLAS1_8,_Z,DIGITAL,.0184034425765276,2020
A,MEX,CLAS1_9,_Z,DIGITAL,0,2020
A,MEX,STRI,_Z,DIGITAL,.079315759241581,2020
A,MKD,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,MKD,CLAS1_6,_Z,DIGITAL,.0793499052524567,2020
A,MKD,CLAS1_7,_Z,DIGITAL,0,2020
A,MKD,CLAS1_8,_Z,DIGITAL,0,2020
A,MKD,CLAS1_9,_Z,DIGITAL,0,2020
A,MKD,STRI,_Z,DIGITAL,.101304292678833,2020
A,MLI,CLAS1_10,_Z,DIGITAL,0,2020
A,MLI,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,MLI,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,MLI,CLAS1_8,_Z,DIGITAL,.0184034425765276,2020
A,MLI,CLAS1_9,_Z,DIGITAL,0,2020
A,MLI,STRI,_Z,DIGITAL,.1586656719446182,2020
A,MNE,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,MNE,CLAS1_6,_Z,DIGITAL,.0396749526262283,2020
A,MNE,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,MNE,CLAS1_8,_Z,DIGITAL,0,2020
A,MNE,CLAS1_9,_Z,DIGITAL,0,2020
A,MNE,STRI,_Z,DIGITAL,.0828666985034943,2020
A,MYS,CLAS1_10,_Z,DIGITAL,.0439087674021721,2020
A,MYS,CLAS1_6,_Z,DIGITAL,0,2020
A,MYS,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,MYS,CLAS1_8,_Z,DIGITAL,0,2020
A,MYS,CLAS1_9,_Z,DIGITAL,.0216470900923014,2020
A,MYS,STRI,_Z,DIGITAL,.0867932289838791,2020
A,NIC,CLAS1_10,_Z,DIGITAL,.0439087674021721,2020
A,NIC,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,NIC,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,NIC,CLAS1_8,_Z,DIGITAL,0,2020
A,NIC,CLAS1_9,_Z,DIGITAL,0,2020
A,NIC,STRI,_Z,DIGITAL,.2054083645343781,2020
A,NLD,CLAS1_10,_Z,DIGITAL,.021954383701086,2020
A,NLD,CLAS1_6,_Z,DIGITAL,0,2020
A,NLD,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,NLD,CLAS1_8,_Z,DIGITAL,0,2020
A,NLD,CLAS1_9,_Z,DIGITAL,0,2020
A,NLD,STRI,_Z,DIGITAL,.0644291192293167,2020
A,NOR,CLAS1_10,_Z,DIGITAL,0,2020
A,NOR,CLAS1_6,_Z,DIGITAL,0,2020
A,NOR,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,NOR,CLAS1_8,_Z,DIGITAL,0,2020
A,NOR,CLAS1_9,_Z,DIGITAL,0,2020
A,NOR,STRI,_Z,DIGITAL,.0212373677641153,2020
A,NPL,CLAS1_10,_Z,DIGITAL,.0658631511032581,2020
A,NPL,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
A,NPL,CLAS1_7,_Z,DIGITAL,.0424747355282307,2020
A,NPL,CLAS1_8,_Z,DIGITAL,.0368068851530552,2020
A,NPL,CLAS1_9,_Z,DIGITAL,.0216470900923014,2020
A,NPL,STRI,_Z,DIGITAL,.2858167290687561,2020
A,NZL,CLAS1_10,_Z,DIGITAL,0,2020
A,NZL,CLAS1_6,_Z,DIGITAL,.0793499052524567,2020
A,NZL,CLAS1_7,_Z,DIGITAL,.0212373677641153,2020
A,NZL,CLAS1_8,_Z,DIGITAL,0,2020
A,NZL,CLAS1_9,_Z,DIGITAL,0,2020
A,NZL,STRI,_Z,DIGITAL,.1005872711539268,2020
A,PAK,CLAS1_10,_Z,DIGITAL,.1097719185054302,2020
A,PAK,CLAS1_6,_Z,DIGITAL,.119024857878685,2020
